	mir	dis	cau
592	hsa-mir-155	Atherosclerosis	1
593	hsa-mir-155	Breast Neoplasms	1
594	hsa-mir-155	Chordoma	1
595	hsa-mir-155	Colonic Neoplasms	1
596	hsa-mir-155	Colorectal Neoplasms	1
597	hsa-mir-155	Down Syndrome	1
598	hsa-mir-155	Esophageal Neoplasms	1
599	hsa-mir-155	Glioma	1
600	hsa-mir-155	Graft vs Host Disease	1
601	hsa-mir-155	Heart Diseases	1
602	hsa-mir-155	Inflammation	1
603	hsa-mir-155	Kidney Diseases	1
604	hsa-mir-155	Kidney Neoplasms	1
605	hsa-mir-155	Laryngeal Neoplasms	1
606	hsa-mir-155	Liposarcoma	1
607	hsa-mir-155	Liver Neoplasms	1
608	hsa-mir-155	Lung Neoplasms	1
609	hsa-mir-155	Melanoma	1
610	hsa-mir-155	Multiple Sclerosis	1
611	hsa-mir-155	Neoplasms	1
612	hsa-mir-155	Ovarian Neoplasms	1
613	hsa-mir-155	Pancreatic Neoplasms	1
614	hsa-mir-155	Pre-Eclampsia	1
615	hsa-mir-155	Prostatic Neoplasms	1
616	hsa-mir-155	Reperfusion Injury	1
617	hsa-mir-155	Spinal Cord Injuries	1
618	hsa-mir-155	Stomach Neoplasms	1
619	hsa-mir-155	Uterine Cervical Neoplasms	1
620	hsa-mir-155	Waldenstrom Macroglobulinemia	1
621	hsa-mir-15a	Arthritis	1
622	hsa-mir-15a	Breast Neoplasms	1
623	hsa-mir-15a	Colorectal Neoplasms	1
624	hsa-mir-15a	Diabetes Mellitus	1
625	hsa-mir-15a	Endometriosis	1
626	hsa-mir-15a	Hepatitis B	1
627	hsa-mir-15a	Leukemia	1
628	hsa-mir-15a	Melanoma	1
629	hsa-mir-15a	Multiple Myeloma	1
630	hsa-mir-15a	Neuroblastoma	1
631	hsa-mir-15a	Osteoarthritis	1
632	hsa-mir-15a	Osteosarcoma	1
633	hsa-mir-15a	Pituitary Neoplasms	1
634	hsa-mir-15a	Polycystic Kidney Diseases	1
635	hsa-mir-15a	Reperfusion Injury	1
636	hsa-mir-15a	Retinoblastoma	1
637	hsa-mir-15a	Stomach Neoplasms	1
638	hsa-mir-15a	Uterine Cervical Neoplasms	1
639	hsa-mir-15b	Coronary Artery Disease	1
640	hsa-mir-15b	Glioblastoma	1
641	hsa-mir-15b	Glioma	1
642	hsa-mir-15b	Hepatitis C	1
643	hsa-mir-15b	Leiomyoma	1
644	hsa-mir-15b	Multiple Sclerosis	1
645	hsa-mir-15b	Neoplasms	1
646	hsa-mir-15b	Prostatic Neoplasms	1
647	hsa-mir-16	Acute Lung Injury	1
648	hsa-mir-16	Alzheimer Disease	1
649	hsa-mir-16	Breast Neoplasms	1
650	hsa-mir-16	Cholangiocarcinoma	1
651	hsa-mir-16	Colorectal Neoplasms	1
652	hsa-mir-16	Glioblastoma	1
653	hsa-mir-16	Glioma	1
654	hsa-mir-16	Hepatitis B	1
655	hsa-mir-16	Hypertension	1
656	hsa-mir-16	Multiple Myeloma	1
657	hsa-mir-16	Myocardial Infarction	1
658	hsa-mir-16	Osteoarthritis	1
659	hsa-mir-16	Stomach Neoplasms	1
660	hsa-mir-17	Atrial Fibrillation	1
661	hsa-mir-17	Cholangiocarcinoma	1
662	hsa-mir-17	Colonic Neoplasms	1
663	hsa-mir-17	Colorectal Neoplasms	1
664	hsa-mir-17	Cystic Fibrosis	1
665	hsa-mir-17	Endometriosis	1
666	hsa-mir-17	Glioblastoma	1
667	hsa-mir-17	Graft vs Host Disease	1
668	hsa-mir-17	Inflammation	1
669	hsa-mir-17	Leukemia	1
670	hsa-mir-17	Liver Cirrhosis	1
671	hsa-mir-17	Lung Neoplasms	1
672	hsa-mir-17	Lymphoma	1
673	hsa-mir-17	Medulloblastoma	1
674	hsa-mir-17	Melanoma	1
675	hsa-mir-17	Multiple Sclerosis	1
676	hsa-mir-17	Musculoskeletal Abnormalities	1
677	hsa-mir-17	Myocardial Infarction	1
678	hsa-mir-17	Neoplasms	1
679	hsa-mir-17	Neuroblastoma	1
680	hsa-mir-17	Osteosarcoma	1
681	hsa-mir-17	Ovarian Neoplasms	1
682	hsa-mir-17	Pulmonary Embolism	1
683	hsa-mir-17	Stomach Neoplasms	1
684	hsa-mir-17	Urinary Bladder Neoplasms	1
685	hsa-mir-181a	Acute Lung Injury	1
686	hsa-mir-181a	Atherosclerosis	1
687	hsa-mir-181a	Colorectal Neoplasms	1
688	hsa-mir-181a	Glioblastoma	1
689	hsa-mir-181a	Glioma	1
690	hsa-mir-181a	Inflammation	1
691	hsa-mir-181a	Keloid	1
692	hsa-mir-181a	Leukemia	1
693	hsa-mir-181a	Multiple Myeloma	1
694	hsa-mir-181a	Myocardial Infarction	1
695	hsa-mir-181a	Osteoarthritis	1
696	hsa-mir-181a	Osteosarcoma	1
697	hsa-mir-181a	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
698	hsa-mir-181a	Pre-Eclampsia	1
699	hsa-mir-181a	Small Cell Lung Carcinoma	1
700	hsa-mir-181a	Stroke	1
701	hsa-mir-181a	Thyroid Neoplasms	1
702	hsa-mir-181a	Uterine Cervical Neoplasms	1
703	hsa-mir-181b	Atherosclerosis	1
704	hsa-mir-181b	Breast Neoplasms	1
705	hsa-mir-181b	Colorectal Neoplasms	1
706	hsa-mir-181b	Glioblastoma	1
707	hsa-mir-181b	Inflammation	1
708	hsa-mir-181b	Ovarian Neoplasms	1
709	hsa-mir-181b	Prostatic Neoplasms	1
710	hsa-mir-181b	Retinoblastoma	1
711	hsa-mir-181b	Stomach Neoplasms	1
712	hsa-mir-181b	Uterine Cervical Neoplasms	1
713	hsa-mir-181c	Breast Neoplasms	1
714	hsa-mir-181c	Diabetes Mellitus	1
715	hsa-mir-181c	Lung Neoplasms	1
716	hsa-mir-181d	Glioblastoma	1
717	hsa-mir-181d	Glioma	1
718	hsa-mir-181d	Osteosarcoma	1
719	hsa-mir-182	Brain Ischemia	1
720	hsa-mir-182	Colorectal Neoplasms	1
721	hsa-mir-182	Endometrial Neoplasms	1
722	hsa-mir-182	Glioma	1
723	hsa-mir-182	Hepatitis C	1
724	hsa-mir-182	HIV Infections	1
725	hsa-mir-182	Ischemia	1
726	hsa-mir-182	Lung Neoplasms	1
727	hsa-mir-182	Medulloblastoma	1
728	hsa-mir-182	Melanoma	1
729	hsa-mir-182	Myocardial Infarction	1
730	hsa-mir-182	Osteosarcoma	1
731	hsa-mir-182	Ovarian Neoplasms	1
732	hsa-mir-182	Prostatic Neoplasms	1
733	hsa-mir-182	Urinary Bladder Neoplasms	1
734	hsa-mir-182	Uterine Cervical Neoplasms	1
735	hsa-mir-183	Breast Neoplasms	1
736	hsa-mir-183	Choriocarcinoma	1
737	hsa-mir-183	Colorectal Neoplasms	1
738	hsa-mir-183	Endometriosis	1
739	hsa-mir-183	Glioma	1
740	hsa-mir-183	Kidney Neoplasms	1
741	hsa-mir-183	Lung Neoplasms	1
742	hsa-mir-183	Medulloblastoma	1
743	hsa-mir-183	Melanoma	1
744	hsa-mir-183	Neoplasms	1
745	hsa-mir-183	Osteosarcoma	1
746	hsa-mir-183	Pancreatic Neoplasms	1
747	hsa-mir-183	Rectal Neoplasms	1
748	hsa-mir-183	Retinoblastoma	1
749	hsa-mir-183	Stomach Neoplasms	1
750	hsa-mir-183	Urinary Bladder Neoplasms	1
751	hsa-mir-183	Uterine Cervical Neoplasms	1
752	hsa-mir-184	Nasopharyngeal Neoplasms	1
753	hsa-mir-184	Ovarian Neoplasms	1
754	hsa-mir-185	Breast Neoplasms	1
755	hsa-mir-185	Colorectal Neoplasms	1
756	hsa-mir-185	Diabetes Mellitus	1
757	hsa-mir-185	Keloid	1
758	hsa-mir-185	Liver Diseases	1
759	hsa-mir-185	Neoplasms	1
760	hsa-mir-185	Prostatic Neoplasms	1
761	hsa-mir-185	Stomach Neoplasms	1
762	hsa-mir-186	Alzheimer Disease	1
763	hsa-mir-186	Medulloblastoma	1
764	hsa-mir-186	Ovarian Neoplasms	1
765	hsa-mir-186	Urinary Bladder Neoplasms	1
766	hsa-mir-187	Ovarian Neoplasms	1
767	hsa-mir-188	Alzheimer Disease	1
768	hsa-mir-188	Glioma	1
769	hsa-mir-188	Prostatic Neoplasms	1
770	hsa-mir-18a	Breast Neoplasms	1
771	hsa-mir-18a	Burkitt Lymphoma	1
772	hsa-mir-18a	Glioblastoma	1
773	hsa-mir-18a	Leukemia	1
774	hsa-mir-18a	Musculoskeletal Abnormalities	1
775	hsa-mir-18a	Neoplasms	1
776	hsa-mir-18a	Neuroblastoma	1
777	hsa-mir-18a	Osteosarcoma	1
778	hsa-mir-18a	Prostatic Neoplasms	1
779	hsa-mir-18a	Stomach Neoplasms	1
780	hsa-mir-18a	Urinary Bladder Neoplasms	1
781	hsa-mir-18b	Melanoma	1
782	hsa-mir-191	Breast Neoplasms	1
783	hsa-mir-191	Colorectal Neoplasms	1
784	hsa-mir-191	Endometriosis	1
785	hsa-mir-191	Neoplasms	1
786	hsa-mir-191	Osteosarcoma	1
787	hsa-mir-191	Stomach Neoplasms	1
788	hsa-mir-191	Thyroid Neoplasms	1
789	hsa-mir-192	Breast Neoplasms	1
790	hsa-mir-192	Choriocarcinoma	1
791	hsa-mir-192	Colonic Neoplasms	1
792	hsa-mir-192	Neoplasms	1
793	hsa-mir-192	Neuroblastoma	1
794	hsa-mir-192	Osteosarcoma	1
795	hsa-mir-192	Urinary Bladder Neoplasms	1
796	hsa-mir-193a	Inflammatory Bowel Diseases	1
797	hsa-mir-193a	Neoplasms	1
798	hsa-mir-193a	Osteosarcoma	1
799	hsa-mir-193a	Ovarian Neoplasms	1
800	hsa-mir-193a	Prostatic Neoplasms	1
801	hsa-mir-193a	Stomach Neoplasms	1
802	hsa-mir-193b	Adenoviridae Infections	1
803	hsa-mir-193b	Breast Neoplasms	1
804	hsa-mir-193b	Colorectal Neoplasms	1
805	hsa-mir-193b	Inflammation	1
806	hsa-mir-193b	Neoplasms	1
807	hsa-mir-193b	Pancreatic Neoplasms	1
808	hsa-mir-194	Adenoviridae Infections	1
809	hsa-mir-194	Colorectal Neoplasms	1
810	hsa-mir-194	Glioma	1
811	hsa-mir-194	Hepatitis B	1
812	hsa-mir-194	Inflammation	1
813	hsa-mir-194	Liver Neoplasms	1
814	hsa-mir-194	Melanoma	1
815	hsa-mir-194	Metabolic Diseases	1
816	hsa-mir-194	Osteosarcoma	1
817	hsa-mir-194	Prostatic Neoplasms	1
818	hsa-mir-194	Psoriasis	1
819	hsa-mir-194	Stomach Neoplasms	1
820	hsa-mir-195	Breast Neoplasms	1
821	hsa-mir-195	Colonic Neoplasms	1
822	hsa-mir-195	Colorectal Neoplasms	1
823	hsa-mir-195	Endometriosis	1
824	hsa-mir-195	Esophageal Neoplasms	1
825	hsa-mir-195	Glioma	1
826	hsa-mir-195	Laryngeal Neoplasms	1
827	hsa-mir-195	Myocardial Reperfusion Injury	1
828	hsa-mir-195	Neoplasms	1
829	hsa-mir-195	Osteosarcoma	1
830	hsa-mir-195	Prostatic Neoplasms	1
831	hsa-mir-195	Spinal Cord Injuries	1
832	hsa-mir-195	Thyroid Neoplasms	1
833	hsa-mir-195	Uterine Cervical Neoplasms	1
834	hsa-mir-196a	Head and Neck Neoplasms	1
835	hsa-mir-196a	Laryngeal Neoplasms	1
836	hsa-mir-196a	Mouth Neoplasms	1
837	hsa-mir-196a	Neoplasms	1
838	hsa-mir-196a	Pancreatic Neoplasms	1
839	hsa-mir-196a	Stomach Neoplasms	1
840	hsa-mir-196a	Uterine Cervical Neoplasms	1
841	hsa-mir-196b	Endometriosis	1
842	hsa-mir-196b	Hepatitis C	1
843	hsa-mir-196b	Leukemia	1
844	hsa-mir-196b	Stomach Neoplasms	1
845	hsa-mir-196b	Uterine Cervical Neoplasms	1
846	hsa-mir-197	Leiomyoma	1
847	hsa-mir-197	Lung Neoplasms	1
848	hsa-mir-197	Urinary Bladder Neoplasms	1
849	hsa-mir-198	Colorectal Neoplasms	1
850	hsa-mir-198	Neoplasms	1
851	hsa-mir-198	Osteosarcoma	1
852	hsa-mir-198	Pancreatic Neoplasms	1
853	hsa-mir-199a	Breast Neoplasms	1
854	hsa-mir-199a	Endometrial Neoplasms	1
855	hsa-mir-199a	Endometriosis	1
856	hsa-mir-199a	Glioma	1
857	hsa-mir-199a	Heart Diseases	1
858	hsa-mir-199a	Hepatitis C	1
859	hsa-mir-199a	Multiple Myeloma	1
860	hsa-mir-199a	Neoplasms	1
861	hsa-mir-199a	Osteosarcoma	1
862	hsa-mir-199a	Ovarian Neoplasms	1
863	hsa-mir-199a	Pancreatic Neoplasms	1
864	hsa-mir-199a	Polycystic Kidney Diseases	1
865	hsa-mir-199a	Prostatic Neoplasms	1
866	hsa-mir-199a	Stomach Neoplasms	1
867	hsa-mir-199a	Testicular Neoplasms	1
868	hsa-mir-199a	Urinary Bladder Neoplasms	1
869	hsa-mir-199b	Breast Neoplasms	1
870	hsa-mir-199b	Colorectal Neoplasms	1
871	hsa-mir-199b	Thyroid Neoplasms	1
872	hsa-mir-199b	Urinary Bladder Neoplasms	1
873	hsa-mir-19a	Atrial Fibrillation	1
874	hsa-mir-19a	Cardiomegaly	1
875	hsa-mir-19a	Cholangiocarcinoma	1
876	hsa-mir-19a	Colonic Neoplasms	1
877	hsa-mir-19a	Diabetes Mellitus	1
878	hsa-mir-19a	Esophageal Neoplasms	1
879	hsa-mir-19a	Glioma	1
880	hsa-mir-19a	Hypertrophy	1
881	hsa-mir-19a	Leukemia	1
882	hsa-mir-19a	Medulloblastoma	1
883	hsa-mir-19a	Multiple Myeloma	1
884	hsa-mir-19a	Musculoskeletal Abnormalities	1
885	hsa-mir-19a	Neoplasms	1
886	hsa-mir-19a	Osteoarthritis	1
887	hsa-mir-19a	Pancreatic Neoplasms	1
888	hsa-mir-19a	Stomach Neoplasms	1
889	hsa-mir-19b	Atherosclerosis	1
890	hsa-mir-19b	Breast Neoplasms	1
891	hsa-mir-19b	Cardiomegaly	1
892	hsa-mir-19b	Cardiovascular Diseases	1
893	hsa-mir-19b	Graft vs Host Disease	1
894	hsa-mir-19b	Heart Diseases	1
895	hsa-mir-19b	Hypertension	1
896	hsa-mir-19b	Lung Neoplasms	1
897	hsa-mir-19b	Myocardial Reperfusion Injury	1
898	hsa-mir-19b	Neoplasms	1
899	hsa-mir-19b	Osteosarcoma	1
900	hsa-mir-19b	Stomach Neoplasms	1
901	hsa-mir-200a	Breast Neoplasms	1
902	hsa-mir-200a	Colorectal Neoplasms	1
903	hsa-mir-200a	Diabetes Mellitus	1
904	hsa-mir-200a	Glioma	1
905	hsa-mir-200a	Kidney Neoplasms	1
906	hsa-mir-200a	Liver Cirrhosis	1
907	hsa-mir-200a	Liver Neoplasms	1
908	hsa-mir-200a	Neoplasms	1
909	hsa-mir-200a	Neuroblastoma	1
910	hsa-mir-200a	Ovarian Neoplasms	1
911	hsa-mir-200a	Pancreatic Neoplasms	1
912	hsa-mir-200a	Prostatic Neoplasms	1
913	hsa-mir-200a	Stomach Neoplasms	1
914	hsa-mir-200b	Biliary Atresia	1
915	hsa-mir-200b	Breast Neoplasms	1
916	hsa-mir-200b	Colorectal Neoplasms	1
917	hsa-mir-200b	Endometriosis	1
918	hsa-mir-200b	Glioma	1
919	hsa-mir-200b	Graft vs Host Disease	1
920	hsa-mir-200b	Inflammatory Bowel Diseases	1
921	hsa-mir-200b	Lung Neoplasms	1
922	hsa-mir-200b	Neoplasms	1
923	hsa-mir-200b	Osteosarcoma	1
924	hsa-mir-200b	Pancreatic Neoplasms	1
925	hsa-mir-200b	Stomach Neoplasms	1
926	hsa-mir-200b	Tongue Neoplasms	1
927	hsa-mir-200b	Uterine Cervical Neoplasms	1
928	hsa-mir-200c	Breast Neoplasms	1
929	hsa-mir-200c	Colonic Neoplasms	1
930	hsa-mir-200c	Colorectal Neoplasms	1
931	hsa-mir-200c	Endometrial Neoplasms	1
932	hsa-mir-200c	Endometriosis	1
933	hsa-mir-200c	Glioma	1
934	hsa-mir-200c	Leiomyoma	1
935	hsa-mir-200c	Lung Neoplasms	1
936	hsa-mir-200c	Melanoma	1
937	hsa-mir-200c	Neoplasms	1
938	hsa-mir-200c	Ovarian Neoplasms	1
939	hsa-mir-200c	Pancreatic Neoplasms	1
940	hsa-mir-200c	Pituitary Neoplasms	1
941	hsa-mir-200c	Prostatic Neoplasms	1
942	hsa-mir-200c	Pulmonary Fibrosis	1
943	hsa-mir-200c	Rectal Neoplasms	1
944	hsa-mir-200c	Stomach Neoplasms	1
945	hsa-mir-202	Colorectal Neoplasms	1
946	hsa-mir-202	Multiple Myeloma	1
947	hsa-mir-202	Osteosarcoma	1
948	hsa-mir-203	Breast Neoplasms	1
949	hsa-mir-203	Colorectal Neoplasms	1
950	hsa-mir-203	Esophageal Neoplasms	1
951	hsa-mir-203	Glioblastoma	1
952	hsa-mir-203	Kidney Neoplasms	1
953	hsa-mir-203	Laryngeal Neoplasms	1
954	hsa-mir-203	Lung Neoplasms	1
955	hsa-mir-203	Melanoma	1
956	hsa-mir-203	Multiple Myeloma	1
957	hsa-mir-203	Neuroblastoma	1
958	hsa-mir-203	Osteosarcoma	1
959	hsa-mir-203	Pancreatic Neoplasms	1
960	hsa-mir-203	Prostatic Neoplasms	1
961	hsa-mir-203	Rectal Neoplasms	1
962	hsa-mir-203	Stomach Neoplasms	1
963	hsa-mir-203	Urinary Bladder Neoplasms	1
964	hsa-mir-203	Uterine Cervical Neoplasms	1
965	hsa-mir-204	Breast Neoplasms	1
966	hsa-mir-204	Colorectal Neoplasms	1
967	hsa-mir-204	Diabetes Mellitus	1
968	hsa-mir-204	Endometrial Neoplasms	1
969	hsa-mir-204	Esophageal Neoplasms	1
970	hsa-mir-204	Hypertension	1
971	hsa-mir-204	Neoplasms	1
972	hsa-mir-204	Nervous System Diseases	1
973	hsa-mir-204	Neuroblastoma	1
974	hsa-mir-204	Osteosarcoma	1
975	hsa-mir-204	Pre-Eclampsia	1
976	hsa-mir-204	Prostatic Neoplasms	1
977	hsa-mir-204	Reperfusion Injury	1
978	hsa-mir-204	Stomach Neoplasms	1
979	hsa-mir-204	Thyroid Neoplasms	1
980	hsa-mir-204	Uterine Cervical Neoplasms	1
981	hsa-mir-205	Adrenocortical Carcinoma	1
982	hsa-mir-205	Breast Neoplasms	1
983	hsa-mir-205	Colonic Neoplasms	1
984	hsa-mir-205	Colorectal Neoplasms	1
985	hsa-mir-205	Endometrial Neoplasms	1
986	hsa-mir-205	Glioblastoma	1
987	hsa-mir-205	Laryngeal Neoplasms	1
988	hsa-mir-205	Lung Neoplasms	1
989	hsa-mir-205	Melanoma	1
990	hsa-mir-205	Myelodysplastic Syndromes	1
991	hsa-mir-205	Neoplasms	1
992	hsa-mir-205	Osteoporosis	1
993	hsa-mir-205	Ovarian Neoplasms	1
994	hsa-mir-205	Parkinson Disease	1
995	hsa-mir-205	Prostatic Neoplasms	1
996	hsa-mir-205	Stomach Neoplasms	1
997	hsa-mir-205	Uterine Cervical Neoplasms	1
998	hsa-mir-205	Wounds and Injuries	1
999	hsa-mir-206	Alzheimer Disease	1
1000	hsa-mir-206	Amyotrophic Lateral Sclerosis	1
1001	hsa-mir-206	Breast Neoplasms	1
1002	hsa-mir-206	Cardiomegaly	1
1003	hsa-mir-206	Colorectal Neoplasms	1
1004	hsa-mir-206	Coronary Artery Disease	1
1005	hsa-mir-206	Laryngeal Neoplasms	1
1006	hsa-mir-206	Medulloblastoma	1
1007	hsa-mir-206	Myocardial Infarction	1
1008	hsa-mir-206	Neoplasms	1
1009	hsa-mir-206	Osteosarcoma	1
1010	hsa-mir-206	Ovarian Neoplasms	1
1011	hsa-mir-206	Prostatic Neoplasms	1
1012	hsa-mir-206	Sarcoma	1
1013	hsa-mir-206	Stomach Neoplasms	1
1014	hsa-mir-206	Uterine Cervical Neoplasms	1
1015	hsa-mir-208a	Breast Neoplasms	1
1016	hsa-mir-208a	Heart Diseases	1
1017	hsa-mir-208a	Lung Neoplasms	1
1018	hsa-mir-208a	Myocardial Infarction	1
1019	hsa-mir-208a	Stomach Neoplasms	1
1020	hsa-mir-208b	Myocardial Infarction	1
1021	hsa-mir-208b	Osteosarcoma	1
1022	hsa-mir-20a	Atherosclerosis	1
1023	hsa-mir-20a	Atrial Fibrillation	1
1024	hsa-mir-20a	Breast Neoplasms	1
1025	hsa-mir-20a	Burkitt Lymphoma	1
1026	hsa-mir-20a	Cholangiocarcinoma	1
1027	hsa-mir-20a	Colonic Neoplasms	1
1028	hsa-mir-20a	Endometriosis	1
1029	hsa-mir-20a	Glioma	1
1030	hsa-mir-20a	Hematologic Neoplasms	1
1031	hsa-mir-20a	Leukemia	1
1032	hsa-mir-20a	Lung Neoplasms	1
1033	hsa-mir-20a	Multiple Myeloma	1
1034	hsa-mir-20a	Musculoskeletal Abnormalities	1
1035	hsa-mir-20a	Neoplasms	1
1036	hsa-mir-20a	Osteosarcoma	1
1037	hsa-mir-20a	Ovarian Neoplasms	1
1038	hsa-mir-20a	Retinoblastoma	1
1039	hsa-mir-20a	Stomach Neoplasms	1
1040	hsa-mir-20a	Thyroid Neoplasms	1
1041	hsa-mir-20a	Urinary Bladder Neoplasms	1
1042	hsa-mir-20b	Breast Neoplasms	1
1043	hsa-mir-20b	Diabetic Retinopathy	1
1044	hsa-mir-20b	Prostatic Neoplasms	1
1045	hsa-mir-20b	Urinary Bladder Neoplasms	1
1046	hsa-mir-21	Asthma	1
1047	hsa-mir-21	Atherosclerosis	1
1048	hsa-mir-21	Cardiomegaly	1
1049	hsa-mir-21	Cardiovascular Diseases	1
1050	hsa-mir-21	Cholangiocarcinoma	1
1051	hsa-mir-21	Cholesteatoma	1
1052	hsa-mir-21	Colitis	1
1053	hsa-mir-21	Colorectal Neoplasms	1
1054	hsa-mir-21	Coronary Artery Disease	1
1055	hsa-mir-21	Diabetes Mellitus	1
1056	hsa-mir-21	Diabetic Nephropathies	1
1057	hsa-mir-21	Endomyocardial Fibrosis	1
1058	hsa-mir-21	Esophageal Neoplasms	1
1059	hsa-mir-21	Glioblastoma	1
1060	hsa-mir-21	Glioma	1
1061	hsa-mir-21	Heart Diseases	1
1062	hsa-mir-21	Heart Failure	1
1063	hsa-mir-21	HIV Infections	1
1064	hsa-mir-21	Hodgkin Disease	1
1065	hsa-mir-21	Hypertension	1
1066	hsa-mir-21	Inflammation	1
1067	hsa-mir-21	Ischemia	1
1068	hsa-mir-21	Keloid	1
1069	hsa-mir-21	Leprosy	1
1070	hsa-mir-21	Liver Cirrhosis	1
1071	hsa-mir-21	Liver Diseases	1
1072	hsa-mir-21	Liver Neoplasms	1
1073	hsa-mir-21	Lung Neoplasms	1
1074	hsa-mir-21	Melanoma	1
1075	hsa-mir-21	Mouth Neoplasms	1
1076	hsa-mir-21	Multiple Myeloma	1
1077	hsa-mir-21	Myocardial Reperfusion Injury	1
1078	hsa-mir-21	Obesity	1
1079	hsa-mir-21	Osteoarthritis	1
1080	hsa-mir-21	Ovarian Neoplasms	1
1081	hsa-mir-21	Pancreatic Neoplasms	1
1082	hsa-mir-21	Periodontitis	1
1083	hsa-mir-21	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
1084	hsa-mir-21	Prostatic Neoplasms	1
1085	hsa-mir-21	Psoriasis	1
1086	hsa-mir-21	Rectal Neoplasms	1
1087	hsa-mir-21	Reperfusion Injury	1
1088	hsa-mir-21	Spinal Cord Injuries	1
1089	hsa-mir-21	Stomach Neoplasms	1
1090	hsa-mir-21	Urinary Bladder Neoplasms	1
1091	hsa-mir-21	Uterine Cervical Neoplasms	1
1092	hsa-mir-21	Wounds and Injuries	1
1093	hsa-mir-210	Atherosclerosis	1
1094	hsa-mir-210	Brain Ischemia	1
1095	hsa-mir-210	Breast Neoplasms	1
1096	hsa-mir-210	Colorectal Neoplasms	1
1097	hsa-mir-210	Kidney Neoplasms	1
1098	hsa-mir-210	Laryngeal Neoplasms	1
1099	hsa-mir-210	Myocardial Infarction	1
1100	hsa-mir-210	Nervous System Diseases	1
1101	hsa-mir-210	Osteoarthritis	1
1102	hsa-mir-210	Osteosarcoma	1
1103	hsa-mir-210	Ovarian Neoplasms	1
1104	hsa-mir-210	Pheochromocytoma	1
1105	hsa-mir-210	Pre-Eclampsia	1
1106	hsa-mir-210	Sepsis	1
1107	hsa-mir-211	Head and Neck Neoplasms	1
1108	hsa-mir-211	Melanoma	1
1109	hsa-mir-211	Thyroid Neoplasms	1
1110	hsa-mir-211	Uterine Cervical Neoplasms	1
1111	hsa-mir-212	Alzheimer Disease	1
1112	hsa-mir-212	Breast Neoplasms	1
1113	hsa-mir-212	Glioblastoma	1
1114	hsa-mir-212	Ischemia	1
1115	hsa-mir-212	Lung Neoplasms	1
1116	hsa-mir-212	Pancreatic Neoplasms	1
1117	hsa-mir-212	Prostatic Neoplasms	1
1118	hsa-mir-212	Stomach Neoplasms	1
1119	hsa-mir-212	Uterine Cervical Neoplasms	1
1120	hsa-mir-214	Breast Neoplasms	1
1121	hsa-mir-214	Cardiomegaly	1
1122	hsa-mir-214	Cholangiocarcinoma	1
1123	hsa-mir-214	Esophageal Neoplasms	1
1124	hsa-mir-214	Glioma	1
1125	hsa-mir-214	Heart Diseases	1
1126	hsa-mir-214	Huntington Disease	1
1127	hsa-mir-214	Kidney Neoplasms	1
1128	hsa-mir-214	Liver Cirrhosis	1
1129	hsa-mir-214	Lung Neoplasms	1
1130	hsa-mir-214	Melanoma	1
1131	hsa-mir-214	Nasopharyngeal Neoplasms	1
1132	hsa-mir-214	Osteosarcoma	1
1133	hsa-mir-214	Ovarian Neoplasms	1
1134	hsa-mir-214	Parkinson Disease	1
1135	hsa-mir-214	Reperfusion Injury	1
1136	hsa-mir-214	Stomach Neoplasms	1
1137	hsa-mir-214	Urinary Bladder Neoplasms	1
1138	hsa-mir-215	Colonic Neoplasms	1
1139	hsa-mir-215	Hepatitis C	1
1140	hsa-mir-215	Ovarian Neoplasms	1
1141	hsa-mir-216a	Asthma	1
1142	hsa-mir-216a	Atherosclerosis	1
1143	hsa-mir-216a	Pancreatic Neoplasms	1
1144	hsa-mir-216b	Breast Neoplasms	1
1145	hsa-mir-216b	Glioma	1
1146	hsa-mir-217	Breast Neoplasms	1
1147	hsa-mir-217	Colorectal Neoplasms	1
1148	hsa-mir-217	Lung Neoplasms	1
1149	hsa-mir-217	Pancreatic Neoplasms	1
1150	hsa-mir-217	Urinary Bladder Neoplasms	1
1151	hsa-mir-217	Uterine Cervical Neoplasms	1
1152	hsa-mir-218	Choriocarcinoma	1
1153	hsa-mir-218	Glioblastoma	1
1154	hsa-mir-218	Glioma	1
1155	hsa-mir-218	Lung Neoplasms	1
1156	hsa-mir-218	Melanoma	1
1157	hsa-mir-218	Osteosarcoma	1
1158	hsa-mir-218	Pancreatic Neoplasms	1
1159	hsa-mir-218	Prostatic Neoplasms	1
1160	hsa-mir-218	Stomach Neoplasms	1
1161	hsa-mir-218	Urinary Bladder Neoplasms	1
1162	hsa-mir-219	Medulloblastoma	1
1163	hsa-mir-22	Lung Neoplasms	1
1164	hsa-mir-22	Medulloblastoma	1
1165	hsa-mir-22	Myelodysplastic Syndromes	1
1166	hsa-mir-22	Neoplasms	1
1167	hsa-mir-22	Osteosarcoma	1
1168	hsa-mir-22	Ovarian Neoplasms	1
1169	hsa-mir-22	Parkinson Disease	1
1170	hsa-mir-22	Rhabdomyosarcoma	1
1171	hsa-mir-22	Sepsis	1
1172	hsa-mir-22	Uterine Cervical Neoplasms	1
1173	hsa-mir-221	Astrocytoma	1
1174	hsa-mir-221	Atherosclerosis	1
1175	hsa-mir-221	Breast Neoplasms	1
1176	hsa-mir-221	Carotid Artery Diseases	1
